B081,UnixEpochMilliseconds
-583,1648738835572
-420,1648738835572
-570,1648738835572
54,1648738835572
-60,1648738835572
-573,1648738835572
-275,1648738835572
-673,1648738835572
-111,1648738835572
298,1648738835572
-122,1648738835572
22,1648738835572
466,1648738835572
700,1648738835572
-152,1648738835572
-317,1648738835572
-7,1648738835572
339,1648738835572
193,1648738835572
-715,1648738835572
69,1648738835572
649,1648738835572
-268,1648738835572
-613,1648738835572
-654,1648738835572
-694,1648738835572
-89,1648738835572
827,1648738835572
-609,1648738835572
-530,1648738835572
265,1648738835572
-916,1648738835572
509,1648738835572
990,1648738835572
-1660,1648738835572
-605,1648738835572
1115,1648738835572
792,1648738835572
900,1648738835572
-519,1648738835572
-482,1648738835572
-20,1648738835572
-599,1648738835572
395,1648738835572
-75,1648738835572
-806,1648738835572
-224,1648738835572
-638,1648738835572
-494,1648738835572
-131,1648738835572
-700,1648738835572
-550,1648738835572
-538,1648738835572
-463,1648738835572
618,1648738835572
312,1648738835572
210,1648738835572
-171,1648738835572
-815,1648738835572
323,1648738835572
456,1648738835572
120,1648738835572
45,1648738835572
-320,1648738835572
-512,1648738835572
-383,1648738835572
-205,1648738835572
-228,1648738835572
-1164,1648738835572
-912,1648738835572
540,1648738835572
21,1648738835572
-605,1648738835572
200,1648738835572
311,1648738835572
-246,1648738835572
81,1648738835572
19,1648738835572
203,1648738835572
735,1648738835572
463,1648738835572
134,1648738835572
-439,1648738835572
-42,1648738835572
-430,1648738835572
-674,1648738835572
-45,1648738835572
-596,1648738835572
-557,1648738835572
-421,1648738835572
-618,1648738835572
285,1648738835572
-1115,1648738835572
-931,1648738835572
-180,1648738835572
-540,1648738835572
1590,1648738835572
405,1648738835572
-338,1648738835572
877,1648738835572
-958,1648738835572
541,1648738835572
1547,1648738835572
-648,1648738835572
-174,1648738835572
-435,1648738835572
-143,1648738835572
1139,1648738835572
-354,1648738835572
-1116,1648738835572
-1425,1648738835572
-704,1648738835572
805,1648738835572
158,1648738835572
-1010,1648738835572
-618,1648738835572
-313,1648738835572
-3,1648738835572
196,1648738835572
-845,1648738835572
-175,1648738835572
-243,1648738835572
178,1648738835572
391,1648738835572
-85,1648738835572
-6,1648738835572
-327,1648738835572
-419,1648738835572
167,1648738835572
368,1648738939589
182,1648738939589
623,1648738939589
372,1648738939589
-225,1648738939589
-1004,1648738939589
231,1648738939589
-41,1648738939589
-1402,1648738939589
-16,1648738939589
-265,1648738939589
-726,1648738939589
-597,1648738939589
-422,1648738939589
834,1648738939589
-952,1648738939589
-1667,1648738939589
1322,1648738939589
239,1648738939589
267,1648738939589
832,1648738939589
-566,1648738939589
394,1648738939589
-74,1648738939589
-254,1648738939589
484,1648738939589
-539,1648738939589
-34,1648738939589
296,1648738939589
-709,1648738939589
87,1648738939589
-596,1648738939589
-1034,1648738939589
28,1648738939589
-845,1648738939589
-328,1648738939589
1085,1648738939589
84,1648738939589
-727,1648738939589
-3,1648738939589
346,1648738939589
277,1648738939589
128,1648738939589
-614,1648738939589
264,1648738939589
806,1648738939589
136,1648738939589
-816,1648738939589
-244,1648738939589
-74,1648738939589
-1194,1648738939589
-559,1648738939589
6,1648738939589
-681,1648738939589
-671,1648738939589
359,1648738939589
-822,1648738939589
-603,1648738939589
-230,1648738939589
177,1648738939589
79,1648738939589
-220,1648738939589
758,1648738939589
572,1648738939589
155,1648738939589
-12,1648738939589
-150,1648738939589
294,1648738939589
432,1648738939589
-561,1648738939589
235,1648738939589
-70,1648738939589
-535,1648738939589
-72,1648738939589
-1164,1648738939589
-462,1648738939589
-552,1648738939589
-1005,1648738939589
-119,1648738939589
-172,1648738939589
-289,1648738939589
-147,1648738939589
-221,1648738939589
-262,1648738939589
-88,1648738939589
377,1648738939589
786,1648738939589
-42,1648738939589
546,1648738939589
912,1648738939589
174,1648738939589
-312,1648738939589
-135,1648738939589
130,1648738939589
184,1648738939589
43,1648738939589
-904,1648738939589
-94,1648738939589
86,1648738939589
-367,1648738939589
-1299,1648738939589
-914,1648738939589
628,1648738939589
-299,1648738939589
-448,1648738939589
425,1648738939589
-234,1648738939589
365,1648738939589
336,1648738939589
-744,1648738939589
228,1648738939589
66,1648738939589
87,1648738939589
691,1648738939589
-862,1648738939589
-463,1648738939589
159,1648738939589
-659,1648738939589
-724,1648738939589
-823,1648738939589
-549,1648738939589
13,1648738939589
-502,1648738939589
245,1648738939589
-54,1648738939589
-949,1648738939589
237,1648738939589
76,1648738939589
526,1648738939589
766,1648738939589
-425,1648738939589
536,1648738939589
1253,1648738939589
165,1648738939589
-287,1648738939589
-247,1648738939589
-261,1648738939589
46,1648738939589
22,1648738939589
-707,1648738939589
-481,1648738939589
-543,1648738939589
-686,1648738939589
-242,1648738939589
-962,1648738939589
-935,1648738939589
548,1648738939589
-373,1648738939589
24,1648738939589
164,1648738939589
-89,1648738939589
-142,1648738939589
-376,1648738939589
566,1648738939589
356,1648738939589
176,1648738939589
818,1648738939589
-160,1648738939589
-712,1648738939589
665,1648738939589
-324,1648738939589
-1014,1648738939589
-141,1648738939589
112,1648738939589
-146,1648738939589
-137,1648738939589
-484,1648738939589
-271,1648738939589
-135,1648738939589
-503,1648738939589
203,1648738939589
-336,1648738939589
153,1648738939589
817,1648738939589
140,1648738939589
287,1648738939589
-198,1648738939589
-249,1648738939589
133,1648738939589
-709,1648738939589
318,1648738939589
105,1648738939589
-842,1648738939589
105,1648738939589
-908,1648738939589
-572,1648738939589
-53,1648738939589
-892,1648738939589
-655,1648738939589
-6,1648738939589
224,1648738939589
-206,1648738939589
-339,1648738939589
316,1648738939589
-542,1648738939589
-35,1648738939589
653,1648738939589
75,1648738939589
46,1648738939589
-182,1648738939589
703,1648738939589
554,1648738939589
-946,1648738939589
164,1648738939589
107,1648738939589
-900,1648738939589
-141,1648738939589
31,1648738939589
-259,1648738939589
-543,1648738939589
-1034,1648738939589
-428,1648738939589
-65,1648738939589
-679,1648738939589
-234,1648738939589
273,1648738939589
1,1648738939589
284,1648738939589
335,1648738939589
-558,1648738939589
336,1648738939589
507,1648738939589
253,1648738939589
371,1648738939589
204,1648738939589
93,1648738939589
-212,1648738939589
-135,1648738939589
-602,1648738939589
-461,1648738939589
-358,1648738939589
-13,1648738939589
-432,1648738939589
-706,1648738939589
139,1648738939589
140,1648738939589
-1066,1648738939589
-550,1648738939589
899,1648738939589
96,1648738939589
-426,1648738939589
225,1648738939589
934,1648738939589
-5,1648738939589
32,1648738939589
-242,1648738939589
-1017,1648738939589
484,1648738939589
46,1648738939589
-806,1648738939589
-20,1648738939589
-860,1648738939589
-293,1648738939589
92,1648738939589
-1258,1648738939589
-415,1648738939589
-510,1648738939589
-57,1648738939589
733,1648738939589
-775,1648738939589
168,1648738939589
1068,1648738939589
-741,1648738939589
-23,1648738939589
485,1648738939589
417,1648738939589
715,1648738939589
-598,1648738939589
-523,1648738939589
768,1648738939589
-553,1648738939589
-1173,1648738939589
-476,1648738939589
-791,1648738939589
215,1648738939589
-141,1648738939589
-1121,1648738939589
350,1648738939589
-313,1648738939589
-606,1648738939589
684,1648738939589
-600,1648738939589
366,1648738939589
876,1648738939589
21,1648738939589
1279,1648738939589
-238,1648738939589
-763,1648738939589
1098,1648738939589
-567,1648738939589
-590,1648738939589
-9,1648738939589
454,1648738939589
115,1648738939589
-1909,1648738939589
-552,1648738939589
666,1648738939589
-1218,1648738939589
-612,1648738939589
-642,1648738939589
-117,1648738939589
1426,1648738939589
-956,1648738939589
-362,1648738939589
796,1648738939589
-971,1648738939589
161,1648738939589
879,1648738939589
-827,1648738939589
857,1648738939589
462,1648738939589
-222,1648738939589
585,1648738939589
-1172,1648738939589
28,1648738939589
472,1648738939589
-1334,1648738939589
115,1648738939589
32,1648738939589
-274,1648738939589
233,1648738939589
-1326,1648738939589
-333,1648738939589
64,1648738939589
-468,1648738939589
23,1648738939589
-288,1648738939589
375,1648738939589
-269,1648738939589
-208,1648738939589
350,1648738939589
-736,1648738939589
-88,1648738939589
104,1648738939589
-334,1648738939589
125,1648738939589
-270,1648738939589
-393,1648738939589
-296,1648738939589
-297,1648738939589
-617,1648738939589
-259,1648738939589
129,1648738939589
-437,1648738939589
377,1648738939589
330,1648738939589
-348,1648738939589
-39,1648738939589
-26,1648738939589
607,1648738939589
215,1648738939589
-537,1648738939589
928,1648738939589
1015,1648738939589
-532,1648738939589
-617,1648738939589
-268,1648738939589
182,1648738939589
-319,1648738939589
-507,1648738939589
-107,1648738939589
-391,1648738939589
-477,1648738939589
-509,1648738939589
-892,1648738939589
-277,1648738939589
-642,1648738939589
-228,1648738939589
1131,1648738939589
-455,1648738939589
-58,1648738939589
881,1648738939589
-90,1648738939589
162,1648738939589
-354,1648738939589
552,1648738939589
546,1648738939589
-675,1648738939589
601,1648738939589
236,1648738939589
-562,1648738939589
-16,1648738939589
-1327,1648738939589
-288,1648738939589
123,1648738939589
-707,1648738939589
-94,1648738939589
-754,1648738939589
77,1648738939589
-360,1648738939589
-903,1648738939589
490,1648738939589
-12,1648738939589
-1168,1648738939589
736,1648738939589
660,1648738939589
-55,1648738939589
-51,1648738939589
-59,1648738939589
275,1648738939589
-447,1648738939589
-206,1648738939589
850,1648738939589
-74,1648738939589
-974,1648738939589
-17,1648738939589
221,1648738939589
-216,1648738939589
-1320,1648738939589
-594,1648738939589
414,1648738939589
-78,1648738939589
-258,1648738939589
-126,1648738939589
213,1648738939589
490,1648738939589
-977,1648738939589
101,1648738939589
720,1648738939589
-267,1648738939589
718,1648738939589
109,1648738939589
-562,1648738939589
151,1648738939589
-175,1648738939589
-1197,1648738939589
-404,1648738939589
25,1648738939589
11,1648738939589
-279,1648738939589
-482,1648738939589
-536,1648738939589
142,1648738939589
-332,1648738939589
-173,1648738939589
-97,1648738939589
171,1648738939589
958,1648738939589
88,1648738939589
145,1648738939589
509,1648738939589
63,1648738939589
-626,1648738939589
-434,1648738939589
-38,1648738939589
478,1648738939589
-575,1648738939589
-856,1648738939589
68,1648738939589
-931,1648738939589
-1104,1648738939589
99,1648738939589
-527,1648738939589
-913,1648738939589
-207,1648738939589
196,1648738939589
1027,1648738939589
-535,1648738939589
-687,1648738939589
730,1648738939589
-233,1648738939589
698,1648738939589
178,1648738939589
-165,1648738939589
511,1648738939589
-439,1648738939589
306,1648738939589
-36,1648738939589
-756,1648738939589
-357,1648738939589
-554,1648738939589
31,1648738939589
-130,1648738939589
-524,1648738939589
-270,1648738939589
-1018,1648738939589
-62,1648738939589
-399,1648738939589
-518,1648738939589
880,1648738939589
-236,1648738939589
28,1648738939589
493,1648738939589
38,1648738939589
251,1648738939589
-177,1648738939589
40,1648738939589
244,1648738939589
262,1648738939589
97,1648738939589
-403,1648738939589
-24,1648738939589
-951,1648738939589
-446,1648738939589
-65,1648738939589
-418,1648738939589
-62,1648738939589
-591,1648738939589
286,1648738939589
118,1648738939589
-1019,1648738939589
755,1648738939589
-45,1648738939589
-827,1648738939589
719,1648738939589
354,1648738939589
1179,1648738939589
-224,1648738939589
-1068,1648738939589
962,1648738939589
82,1648738939589
-774,1648738939589
145,1648739033621
281,1648739033621
-414,1648739033621
-1044,1648739033621
957,1648739033621
382,1648739033621
-140,1648739033621
-149,1648739033621
-514,1648739033621
134,1648739033621
-187,1648739033621
-489,1648739033621
556,1648739033621
-1004,1648739033621
-236,1648739033621
718,1648739033621
-899,1648739033621
188,1648739033621
-628,1648739033621
-667,1648739033621
615,1648739033621
-203,1648739033621
26,1648739033621
-28,1648739033621
-496,1648739033621
356,1648739033621
107,1648739033621
-438,1648739033621
-480,1648739033621
39,1648739033621
466,1648739033621
-566,1648739033621
-29,1648739033621
-154,1648739033621
-589,1648739033621
-18,1648739033621
-676,1648739033621
-65,1648739033621
509,1648739033621
-312,1648739033621
-228,1648739033621
372,1648739033621
-558,1648739033621
-366,1648739033621
609,1648739033621
-62,1648739033621
-269,1648739033621
485,1648739033621
66,1648739033621
228,1648739033621
60,1648739033621
-678,1648739033621
-42,1648739033621
246,1648739033621
123,1648739033621
-596,1648739033621
-272,1648739033621
166,1648739033621
-143,1648739033621
-397,1648739033621
-687,1648739033621
-650,1648739033621
187,1648739033621
23,1648739033621
-309,1648739033621
70,1648739033621
-110,1648739033621
-335,1648739033621
-7,1648739033621
-72,1648739033621
-375,1648739033621
-95,1648739033621
-244,1648739033621
242,1648739033621
167,1648739033621
-504,1648739033621
30,1648739033621
-561,1648739033621
-743,1648739033621
341,1648739033621
102,1648739033621
-558,1648739033621
-246,1648739033621
132,1648739033621
-18,1648739033621
-264,1648739033621
-249,1648739033621
-203,1648739033621
110,1648739033621
257,1648739033621
-237,1648739033621
-53,1648739033621
-79,1648739033621
267,1648739033621
-182,1648739033621
-932,1648739033621
295,1648739033621
131,1648739033621
-663,1648739033621
673,1648739033621
-343,1648739033621
-555,1648739033621
40,1648739033621
-434,1648739033621
121,1648739033621
-91,1648739033621
-564,1648739033621
456,1648739033621
309,1648739033621
-263,1648739033621
-313,1648739033621
-777,1648739033621
442,1648739033621
232,1648739033621
-98,1648739033621
-101,1648739033621
68,1648739033621
437,1648739033621
-279,1648739033621
-239,1648739033621
-34,1648739033621
-439,1648739033621
-75,1648739033621
19,1648739033621
-229,1648739033621
-63,1648739033621
-377,1648739033621
-256,1648739033621
-415,1648739033621
-417,1648739033621
-89,1648739033621
-115,1648739033621
72,1648739033621
-426,1648739033621
-39,1648739033621
370,1648739033621
46,1648739033621
-626,1648739033621
-347,1648739033621
200,1648739033621
113,1648739033621
270,1648739033621
-154,1648739033621
-752,1648739033621
-63,1648739033621
178,1648739033621
-350,1648739033621
-560,1648739033621
-221,1648739033621
-52,1648739033621
-103,1648739033621
-132,1648739033621
-178,1648739033621
25,1648739033621
-424,1648739033621
-421,1648739033621
405,1648739033621
-191,1648739033621
176,1648739033621
356,1648739033621
-1111,1648739033621
624,1648739033621
456,1648739033621
-1023,1648739033621
205,1648739033621
-391,1648739033621
-237,1648739033621
847,1648739033621
-562,1648739033621
-172,1648739033621
-232,1648739033621
-1012,1648739033621
752,1648739033621
257,1648739033621
-813,1648739033621
352,1648739033621
70,1648739033621
-194,1648739033621
391,1648739033621
-292,1648739033621
-520,1648739033621
-175,1648739033621
294,1648739033621
369,1648739033621
-50,1648739033621
-693,1648739033621
-275,1648739033621
143,1648739033621
-450,1648739033621
-603,1648739033621
61,1648739033621
-589,1648739033621
-312,1648739033621
615,1648739033621
-329,1648739033621
-331,1648739033621
-633,1648739033621
256,1648739033621
-260,1648739033621
-776,1648739033621
772,1648739033621
556,1648739033621
-485,1648739033621
-286,1648739033621
-388,1648739033621
677,1648739033621
93,1648739033621
-1226,1648739033621
379,1648739033621
-217,1648739033621
249,1648739033621
259,1648739033621
-1363,1648739033621
-189,1648739033621
-248,1648739033621
-467,1648739033621
368,1648739033621
-391,1648739033621
-591,1648739033621
292,1648739033621
1,1648739033621
-76,1648739033621
-265,1648739033621
-171,1648739033621
-92,1648739033621
-20,1648739033621
-23,1648739033621
-148,1648739033621
263,1648739033621
-159,1648739033621
-692,1648739033621
-515,1648739033621
41,1648739033621
255,1648739033621
-386,1648739033621
-161,1648739033621
98,1648739033621
73,1648739033621
-76,1648739033621
-241,1648739033621
36,1648739033621
-141,1648739033621
211,1648739033621
389,1648739033621
147,1648739033621
136,1648739033621
-503,1648739033621
-247,1648739033621
597,1648739033621
-152,1648739033621
-431,1648739033621
5,1648739033621
-309,1648739033621
-191,1648739033621
575,1648739033621
-765,1648739033621
-1133,1648739033621
-307,1648739033621
-9,1648739033621
-17,1648739033621
-745,1648739033621
-270,1648739033621
732,1648739033621
-1053,1648739033621
-371,1648739033621
539,1648739033621
-606,1648739033621
165,1648739033621
-113,1648739033621
-118,1648739033621
401,1648739033621
63,1648739033621
115,1648739033621
-877,1648739033621
-399,1648739033621
847,1648739033621
-331,1648739033621
-45,1648739033621
-164,1648739033621
-305,1648739033621
-82,1648739033621
-64,1648739033621
-103,1648739033621
-258,1648739033621
-327,1648739033621
37,1648739033621
224,1648739033621
125,1648739033621
-456,1648739033621
255,1648739033621
-191,1648739033621
-730,1648739033621
383,1648739033621
-327,1648739033621
181,1648739033621
-454,1648739033621
-652,1648739033621
914,1648739033621
-745,1648739033621
-966,1648739033621
597,1648739033621
-1124,1648739033621
363,1648739033621
784,1648739033621
-1004,1648739033621
493,1648739033621
-406,1648739033621
-139,1648739033621
189,1648739033621
-197,1648739033621
593,1648739033621
-210,1648739033621
-9,1648739033621
610,1648739033621
-647,1648739033621
134,1648739033621
148,1648739033621
-822,1648739033621
251,1648739033621
-150,1648739033621
270,1648739033621
-27,1648739033621
-929,1648739033621
-211,1648739033621
111,1648739033621
-359,1648739033621
-598,1648739033621
-331,1648739033621
78,1648739033621
218,1648739033621
163,1648739033621
-421,1648739033621
-168,1648739033621
-264,1648739033621
-105,1648739033621
289,1648739033621
-505,1648739033621
-198,1648739033621
237,1648739033621
40,1648739033621
-381,1648739033621
-893,1648739033621
-52,1648739033621
107,1648739033621
-915,1648739033621
334,1648739033621
-128,1648739033621
-725,1648739033621
263,1648739033621
-174,1648739033621
-309,1648739033621
64,1648739033621
-587,1648739033621
542,1648739033621
505,1648739033621
-190,1648739033621
344,1648739033621
-634,1648739033621
488,1648739033621
344,1648739033621
-859,1648739033621
282,1648739033621
171,1648739033621
-359,1648739033621
455,1648739033621
-561,1648739033621
-596,1648739033621
-635,1648739033621
23,1648739033621
282,1648739033621
-957,1648739033621
130,1648739033621
-38,1648739033621
-206,1648739033621
-98,1648739033621
-323,1648739033621
-127,1648739033621
-288,1648739033621
111,1648739033621
841,1648739033621
-505,1648739033621
-141,1648739033621
268,1648739033621
-407,1648739033621
-19,1648739033621
-417,1648739033621
103,1648739033621
-298,1648739033621
-217,1648739033621
327,1648739033621
-446,1648739033621
-416,1648739033621
199,1648739033621
-484,1648739033621
-568,1648739033621
554,1648739033621
-136,1648739033621
-100,1648739033621
767,1648739033621
-534,1648739033621
-291,1648739033621
427,1648739033621
-724,1648739033621
68,1648739033621
386,1648739033621
-1147,1648739033621
297,1648739033621
-113,1648739033621
-376,1648739033621
-304,1648739033621
-994,1648739033621
-286,1648739033621
-136,1648739033621
107,1648739033621
-612,1648739033621
-168,1648739033621
264,1648739033621
-318,1648739033621
-48,1648739033621
69,1648739033621
-161,1648739033621
329,1648739033621
126,1648739033621
213,1648739033621
484,1648739033621
-336,1648739033621
83,1648739033621
282,1648739033621
-573,1648739033621
-266,1648739033621
367,1648739033621
-22,1648739033621
-170,1648739033621
-450,1648739033621
-934,1648739033621
169,1648739033621
47,1648739033621
-504,1648739033621
147,1648739033621
-833,1648739033621
275,1648739033621
939,1648739033621
-515,1648739033621
-886,1648739033621
-187,1648739033621
783,1648739033621
334,1648739033621
-635,1648739033621
131,1648739033621
420,1648739033621
-522,1648739033621
-357,1648739033621
-497,1648739033621
-10,1648739033621
-184,1648739033621
-604,1648739033621
-181,1648739033621
228,1648739033621
-381,1648739033621
-572,1648739033621
210,1648739033621
-652,1648739033621
-527,1648739033621
203,1648739033621
291,1648739033621
70,1648739033621
-41,1648739033621
62,1648739033621
-223,1648739033621
9,1648739033621
-119,1648739033621
-223,1648739033621
96,1648739033621
-3,1648739033621
-233,1648739033621
425,1648739033621
-519,1648739033621
-827,1648739033621
-55,1648739033621
-90,1648739033621
-381,1648739033621
-737,1648739033621
476,1648739033621
-352,1648739033621
-883,1648739033621
570,1648739033621
-621,1648739033621
-431,1648739033621
116,1648739033621
-664,1648739033621
455,1648739033621
708,1648739033621
-615,1648739033621
1,1648739033621
134,1648739033621
-259,1648739033621
-90,1648739033621
-216,1648739033621
252,1648739033621
-51,1648739033621
-80,1648739033621
46,1648739033621
-371,1648739033621
-463,1648739033621
-144,1648739033621
102,1648739033621
48,1648739033621
-252,1648739033621
438,1648739033621
231,1648739033621
-413,1648739033621
17,1648739033621
-312,1648739136824
246,1648739136824
-312,1648739136824
-336,1648739136824
60,1648739136824
-153,1648739136824
-179,1648739136824
-91,1648739136824
-744,1648739136824
-354,1648739136824
645,1648739136824
-206,1648739136824
-314,1648739136824
-158,1648739136824
709,1648739136824
-175,1648739136824
-1077,1648739136824
463,1648739136824
-49,1648739136824
-177,1648739136824
145,1648739136824
-412,1648739136824
194,1648739136824
-229,1648739136824
-564,1648739136824
687,1648739136824
-986,1648739136824
-792,1648739136824
1067,1648739136824
-285,1648739136824
-389,1648739136824
-307,1648739136824
144,1648739136824
372,1648739136824
-897,1648739136824
-89,1648739136824
488,1648739136824
-469,1648739136824
126,1648739136824
312,1648739136824
-828,1648739136824
588,1648739136824
-12,1648739136824
-663,1648739136824
-44,1648739136824
-47,1648739136824
113,1648739136824
-51,1648739136824
-233,1648739136824
-178,1648739136824
-529,1648739136824
-561,1648739136824
574,1648739136824
-743,1648739136824
-262,1648739136824
482,1648739136824
-244,1648739136824
-394,1648739136824
107,1648739136824
-186,1648739136824
-144,1648739136824
147,1648739136824
-272,1648739136824
634,1648739136824
-281,1648739136824
-547,1648739136824
312,1648739136824
-432,1648739136824
-372,1648739136824
207,1648739136824
-755,1648739136824
305,1648739136824
192,1648739136824
-861,1648739136824
205,1648739136824
-571,1648739136824
75,1648739136824
-32,1648739136824
-494,1648739136824
706,1648739136824
-314,1648739136824
-14,1648739136824
397,1648739136824
-364,1648739136824
149,1648739136824
-663,1648739136824
-200,1648739136824
769,1648739136824
-829,1648739136824
-117,1648739136824
196,1648739136824
-740,1648739136824
232,1648739136824
-746,1648739136824
-356,1648739136824
-134,1648739136824
-404,1648739136824
541,1648739136824
-208,1648739136824
-322,1648739136824
197,1648739136824
-81,1648739136824
-272,1648739136824
334,1648739136824
61,1648739136824
-136,1648739136824
-67,1648739136824
129,1648739136824
118,1648739136824
-278,1648739136824
52,1648739136824
-449,1648739136824
-238,1648739136824
-289,1648739136824
-135,1648739136824
46,1648739136824
-5,1648739136824
-664,1648739136824
-790,1648739136824
-22,1648739136824
-325,1648739136824
-15,1648739136824
-35,1648739136824
-430,1648739136824
-34,1648739136824
776,1648739136824
-595,1648739136824
-402,1648739136824
396,1648739136824
-246,1648739136824
351,1648739136824
67,1648739136824
-160,1648739136824
494,1648739136824
-688,1648739136824
-769,1648739136824
675,1648739136824
-704,1648739136824
-236,1648739136824
352,1648739136824
-584,1648739136824
-188,1648739136824
-119,1648739136824
137,1648739136824
-243,1648739136824
-491,1648739136824
-181,1648739136824
39,1648739136824
319,1648739136824
197,1648739136824
-408,1648739136824
0,1648739136824
-285,1648739136824
187,1648739136824
-118,1648739136824
-712,1648739136824
329,1648739136824
-372,1648739136824
174,1648739136824
-147,1648739136824
-833,1648739136824
38,1648739136824
-667,1648739136824
111,1648739136824
88,1648739136824
-923,1648739136824
485,1648739136824
-150,1648739136824
-420,1648739136824
768,1648739136824
-462,1648739136824
-294,1648739136824
3,1648739136824
175,1648739136824
533,1648739136824
-714,1648739136824
291,1648739136824
343,1648739136824
-1252,1648739136824
-49,1648739136824
420,1648739136824
-399,1648739136824
-761,1648739136824
-355,1648739136824
810,1648739136824
-354,1648739136824
-933,1648739136824
-191,1648739136824
227,1648739136824
-57,1648739136824
-380,1648739136824
274,1648739136824
442,1648739136824
1,1648739136824
-418,1648739136824
-436,1648739136824
545,1648739136824
63,1648739136824
-440,1648739136824
415,1648739136824
-352,1648739136824
-88,1648739136824
-109,1648739136824
-825,1648739136824
226,1648739136824
-143,1648739136824
-1120,1648739136824
173,1648739136824
159,1648739136824
-428,1648739136824
166,1648739136824
-341,1648739136824
-355,1648739136824
-51,1648739136824
151,1648739136824
74,1648739136824
152,1648739136824
-115,1648739136824
363,1648739136824
202,1648739136824
-662,1648739136824
370,1648739136824
-347,1648739136824
-550,1648739136824
422,1648739136824
-265,1648739136824
-453,1648739136824
-137,1648739136824
-280,1648739136824
-4,1648739136824
-775,1648739136824
-342,1648739136824
582,1648739136824
-924,1648739136824
276,1648739136824
609,1648739136824
-740,1648739136824
352,1648739136824
-710,1648739136824
286,1648739136824
976,1648739136824
-1022,1648739136824
-227,1648739136824
761,1648739136824
-561,1648739136824
40,1648739136824
130,1648739136824
-650,1648739136824
-302,1648739136824
-482,1648739136824
733,1648739136824
-112,1648739136824
-787,1648739136824
150,1648739136824
-412,1648739136824
-575,1648739136824
323,1648739136824
-447,1648739136824
49,1648739136824
254,1648739136824
-805,1648739136824
699,1648739136824
151,1648739136824
-616,1648739136824
-175,1648739136824
-582,1648739136824
386,1648739136824
583,1648739136824
-670,1648739136824
-235,1648739136824
96,1648739136824
-852,1648739136824
-222,1648739136824
72,1648739136824
-390,1648739136824
-930,1648739136824
669,1648739136824
241,1648739136824
-706,1648739136824
179,1648739136824
-258,1648739136824
141,1648739136824
-137,1648739136824
-925,1648739136824
1344,1648739136824
12,1648739136824
-1050,1648739136824
864,1648739136824
-573,1648739136824
-194,1648739136824
103,1648739136824
-1384,1648739136824
886,1648739136824
-144,1648739136824
-1243,1648739136824
1113,1648739136824
-866,1648739136824
-242,1648739136824
577,1648739136824
-925,1648739136824
228,1648739136824
210,1648739136824
-366,1648739136824
495,1648739136824
-227,1648739136824
-49,1648739136824
-135,1648739136824
-11,1648739136824
71,1648739136824
-459,1648739136824
40,1648739136824
310,1648739136824
-575,1648739136824
-310,1648739136824
-100,1648739136824
-139,1648739136824
-447,1648739136824
-314,1648739136824
-467,1648739136824
167,1648739136824
324,1648739136824
-903,1648739136824
181,1648739136824
-541,1648739136824
-246,1648739136824
954,1648739136824
-762,1648739136824
-243,1648739136824
922,1648739136824
-131,1648739136824
263,1648739136824
-882,1648739136824
-144,1648739136824
822,1648739136824
-573,1648739136824
91,1648739136824
-502,1648739136824
-34,1648739136824
332,1648739136824
-1084,1648739136824
413,1648739136824
-840,1648739136824
-726,1648739136824
1104,1648739136824
-1125,1648739136824
334,1648739136824
640,1648739136824
-1400,1648739136824
790,1648739136824
-170,1648739136824
-734,1648739136824
973,1648739136824
-847,1648739136824
141,1648739136824
910,1648739136824
-1358,1648739136824
109,1648739136824
437,1648739136824
-927,1648739136824
-35,1648739136824
-199,1648739136824
-717,1648739136824
583,1648739136824
8,1648739136824
-604,1648739136824
227,1648739136824
-411,1648739136824
-185,1648739136824
230,1648739136824
11,1648739136824
-69,1648739136824
-209,1648739136824
104,1648739136824
353,1648739136824
-600,1648739136824
-4,1648739136824
-122,1648739136824
-852,1648739136824
575,1648739136824
99,1648739136824
-443,1648739136824
-175,1648739136824
-615,1648739136824
148,1648739136824
-167,1648739136824
-913,1648739136824
486,1648739136824
642,1648739136824
-966,1648739136824
-234,1648739136824
708,1648739136824
-606,1648739136824
-273,1648739136824
-314,1648739136824
-287,1648739136824
626,1648739136824
-68,1648739136824
-675,1648739136824
247,1648739136824
-646,1648739136824
-28,1648739136824
-37,1648739136824
-1050,1648739136824
543,1648739136824
49,1648739136824
-55,1648739136824
-399,1648739136824
-161,1648739136824
176,1648739136824
-490,1648739136824
-259,1648739136824
252,1648739136824
-588,1648739136824
210,1648739136824
486,1648739136824
-465,1648739136824
-206,1648739136824
-359,1648739136824
311,1648739136824
-261,1648739136824
-473,1648739136824
113,1648739136824
423,1648739136824
-365,1648739136824
-412,1648739136824
365,1648739136824
-588,1648739136824
-511,1648739136824
-111,1648739136824
409,1648739136824
-262,1648739136824
-583,1648739136824
51,1648739136824
238,1648739136824
-248,1648739136824
-260,1648739136824
277,1648739136824
-478,1648739136824
-280,1648739136824
866,1648739136824
356,1648739136824
-1060,1648739136824
-208,1648739136824
311,1648739136824
240,1648739136824
-813,1648739136824
-761,1648739136824
986,1648739136824
-205,1648739136824
-696,1648739136824
-57,1648739136824
-179,1648739136824
-31,1648739136824
12,1648739136824
-657,1648739136824
37,1648739136824
656,1648739136824
-310,1648739136824
-226,1648739136824
191,1648739136824
-447,1648739136824
-866,1648739136824
814,1648739136824
